nom,ID,pays,discipline,année,médaille,saison
Veronica Brenner,28901,Canada,Freestyle Skiing,2002,1,Winter
Veronika Vtkov,253399,Czech Republic,Biathlon,2014,1,Winter
Veronika Wallinger-Stallmaier,256086,Austria,Alpine Skiing,1992,1,Winter
Vesa Erik Hmlinen,89133,Finland,Ice Hockey,1994,1,Winter
Vesna Fabjan,65749,Slovenia,Cross Country Skiing,2014,1,Winter
Vibeke Westbye Skofterud,222361,Norway,Cross Country Skiing,2010,1,Winter
Vicky Sunohara,232421,Canada,Ice Hockey,1998,3,Winter
"Victor Ivan ""Vic"" Wild",260571,Russia,Snowboarding,2014,2,Winter
"Victoria ""Vicki"" Adams",1519,Great Britain,Curling,2014,1,Winter
"Victoria ""Vicki"" Movsessian (-Lamoriello)",164658,United States,Ice Hockey,1998,1,Winter
Viktor An,6419,South Korea,Short Track Speed Skating,2006,8,Winter
Viktor Erik Kjll,120500,Sweden,Curling,2014,1,Winter
Viktor Vasylovych Petrenko,187075,Unified Team,Figure Skating,1992,1,Winter
Viktor Viktorovich Maygurov,153459,Russia,Biathlon,1998,2,Winter
Viktoria Rebensburg,197967,Germany,Alpine Skiing,2010,2,Winter
Viktoriya Nikolayevna Troitskaya-Taranina,243612,Unified Team,Short Track Speed Skating,1992,1,Winter
"Viktoriya Oleksandrivna ""Vita"" Semerenko",216241,Ukraine,Biathlon,2014,2,Winter
Ville Antti Rikknen,195983,Finland,Biathlon,1998,1,Winter
Ville Juhani Nieminen,171342,Finland,Ice Hockey,2006,1,Winter
Ville Sakari Peltonen,184886,Finland,Ice Hockey,1994,4,Winter
Vincent Franois Marie Defrasne,52558,France,Biathlon,2002,3,Winter
Vincent Nicolas Jay,106990,France,Biathlon,2010,2,Winter
Viola Bauer,16236,Germany,Cross Country Skiing,2002,3,Winter
Virpi Katriina Kuitunen (-Sarasvuo),128630,Finland,Cross Country Skiing,2006,2,Winter
Vitaly Viktorovich Prokhorov,193550,Unified Team,Ice Hockey,1992,1,Winter
Vladimir Igorevich Malakhov,147360,Unified Team,Ice Hockey,1992,2,Winter
Vladimir Mikhaylovich Smirnov,223318,Kazakhstan,Cross Country Skiing,1994,4,Winter
Vladimir Nikolayevich Lebedev,134311,Russia,Freestyle Skiing,2006,1,Winter
Vladimir Petrovich Drachov,58332,Russia,Biathlon,1994,2,Winter
Vladimir Viktorovich Grigoryev,84565,Russia,Short Track Speed Skating,2014,2,Winter
Vladimr Rika,206662,Czech Republic,Ice Hockey,1998,1,Winter
Vladislav Nikolayevich Antonov,8307,Russia,Luge,2014,1,Winter
Vonetta Lashaw Flowers (Jeffery-),70615,United States-2,Bobsleigh,2002,1,Winter
Vronique Claudel,42464,France,Biathlon,1992,2,Winter
"Vyacheslav Arkadyevich ""Slava"" Bykov",33139,Unified Team,Ice Hockey,1992,1,Winter
Vyacheslav Gennadyevich Butsayev,32926,Unified Team,Ice Hockey,1992,1,Winter
"Wallace E. ""Wally"" Schreiber",214111,Canada,Ice Hockey,1992,2,Winter
Wang Beixing,256437,China,Speed Skating,2010,1,Winter
Wang Bingyu,256442,China,Curling,2010,1,Winter
Wang Chunlu,256495,China,Short Track Speed Skating,1998,3,Winter
Wang Manli,256677,China,Speed Skating,2006,1,Winter
Wang Meng,256679,China,Short Track Speed Skating,2006,6,Winter
"Wilfried ""Willy"" Huber",100285,Italy-1,Luge,1994,1,Winter
Wille Jarno Wilhelm Mkel,147124,Finland,Curling,2006,1,Winter
"William ""Bill"" Demong",53629,United States,Nordic Combined,2010,2,Winter
"William Joseph N. ""Joey"" Cheek",39084,United States,Speed Skating,2002,3,Winter
"William Robert ""Bill"" Guerin",85912,United States,Ice Hockey,2002,1,Winter
Wolfgang Hoppe,98544,Germany-1,Bobsleigh,1992,2,Winter
Wolfgang Linger,140050,Austria-1,Luge,2006,3,Winter
Wolfgang Loitzl,141739,Austria,Ski Jumping,2010,1,Winter
Wolfgang Perner,185965,Austria,Biathlon,2002,1,Winter
Won Hye-Gyeong,262603,South Korea,Short Track Speed Skating,1994,3,Winter
Wu Dajing,263325,China,Short Track Speed Skating,2014,2,Winter
Xu Mengtao,263945,China,Freestyle Skiing,2014,1,Winter
Xu Nannan,263946,China,Freestyle Skiing,1998,1,Winter
Yana Sergeyevna Romanova,203682,Russia,Biathlon,2014,1,Winter
Yang Yang,264914,China,Short Track Speed Skating,1998,10,Winter
Ye Qiaobo,265242,China,Speed Skating,1992,3,Winter
"Yekaterina Aleksandrovna ""Katya"" Gordeyeva (-Grinkova, -Kulik)",82268,Russia-1,Figure Skating,1994,1,Winter
Yekaterina Aleksandrovna Bobrova,23784,Russia,Figure Skating,2014,1,Winter
Yekaterina Aleksandrovna Lobysheva,141364,Russia,Speed Skating,2006,2,Winter
Yekaterina Konstantinovna Abramova,974,Russia,Speed Skating,2006,1,Winter
Yekaterina Sergeyevna Ilyukhina,102649,Russia,Snowboarding,2010,1,Winter
Yekaterina Vladimirovna Shikhova,218500,Russia,Speed Skating,2014,1,Winter
Yekaterina Yevgenyevna Shumilova,219125,Russia,Biathlon,2014,1,Winter
Yelena Pavlovna Belova (-Kalyanova),18487,Unified Team,Biathlon,1992,2,Winter
Yelena Ruslanovna Ilyinykh,102646,Russia-1,Figure Skating,2014,2,Winter
Yelena Valeryevna Nikitina,171578,Russia,Skeleton,2014,1,Winter
Yelena Valeryevna Vlbe (Trubitsyna-),247361,Unified Team,Cross Country Skiing,1992,7,Winter
Yelena Viktorovna Berezhnaya,19634,Russia-2,Figure Skating,1998,2,Winter
Yelena Vladimirovna Khrustalyova,117509,Kazakhstan,Biathlon,2010,1,Winter
Yelena Vladimirovna Melnikova (-Chepikova),156331,Unified Team,Biathlon,1992,1,Winter
"Yelena Yuryevna Bechke (-Petrova, -Ellis)",17090,Unified Team-2,Figure Skating,1992,1,Winter
Yelizaveta Aleksandrovna Kozhevnikova,126045,Unified Team,Freestyle Skiing,1992,2,Winter
Yevgeniya Vladimirovna Medvedeva (Arbuzova-),155587,Russia,Cross Country Skiing,2006,2,Winter
Yevgeny Aleksandrovich Dementyev,53513,Russia,Cross Country Skiing,2006,2,Winter
Yevgeny Aleksandrovich Garanichev,75735,Russia,Biathlon,2014,1,Winter
Yevgeny Arkadyevich Platov,189944,Russia-1,Figure Skating,1994,2,Winter
Yevgeny Leonidovich Redkin,198130,Unified Team,Biathlon,1992,1,Winter
Yevgeny Romanovich Ustyugov,246897,Russia,Biathlon,2010,3,Winter
Yevgeny Viktorovich Plyushchenko,190226,Russia,Figure Skating,2002,4,Winter
Yevgeny Vitalyevich Davydov,50038,Unified Team,Ice Hockey,1992,1,Winter
Ylva Erika Holst,97923,Sweden,Ice Hockey,2002,2,Winter
Ylva Maria Lindberg,139563,Sweden,Ice Hockey,2002,2,Winter
Yu-Na Kim,119254,South Korea,Figure Skating,2010,2,Winter
Yuan Ye,266670,China,Short Track Speed Skating,1998,1,Winter
Yue Qingshuang,266708,China,Curling,2010,1,Winter
Yuichi Akasaka,2848,Japan,Short Track Speed Skating,1992,1,Winter
Yukinori Miyabe,160546,Japan,Speed Skating,1992,1,Winter
Yuliya Anatolyevna Chepalova,39668,Russia,Cross Country Skiing,1998,6,Winter
Yuliya Igorevna Skokova,222395,Russia,Speed Skating,2014,1,Winter
Yuliya Ivanovna Vlasova,253586,Unified Team,Short Track Speed Skating,1992,1,Winter
Yuliya Valentynivna Dzhyma,60776,Ukraine,Biathlon,2014,1,Winter
Yuliya Vyacheslavovna Lipnitskaya,140227,Russia,Figure Skating,2014,1,Winter
Yuliya Yakunovna Allagulova,4880,Unified Team,Short Track Speed Skating,1992,1,Winter
Yury Alekseyevich Khmylyov,117154,Unified Team,Ice Hockey,1992,1,Winter
Yuzuru Hanyu,90550,Japan,Figure Skating,2014,1,Winter
Yves Hagen Mankel,148427,Germany-2,Luge,1992,1,Winter
"Zachary Justin ""Zach"" Parise",181908,United States,Ice Hockey,2010,1,Winter
Zali Steggall,228457,Australia,Alpine Skiing,1998,1,Winter
Zbigniew Marcin Brdka,29574,Poland,Speed Skating,2014,2,Winter
Zhang Dan,268731,China-1,Figure Skating,2006,1,Winter
Zhang Hao,268765,China-1,Figure Skating,2006,1,Winter
Zhang Hong,268771,China,Speed Skating,2014,1,Winter
Zhang Hui,268777,China,Short Track Speed Skating,2010,1,Winter
Zhang Yanmei,269006,China,Short Track Speed Skating,1994,1,Winter
Zhao Hongbo,269084,China-1,Figure Skating,2002,3,Winter
Zhou Yan,269443,China,Curling,2010,1,Winter
Zhou Yang,269449,China,Short Track Speed Skating,2010,3,Winter
an Koir,124810,Slovenia,Snowboarding,2014,2,Winter
dne Sndrl,225972,Norway,Speed Skating,1992,3,Winter
l Mats Arne Larsson,132933,Sweden,Cross Country Skiing,2006,1,Winter
ric Bdard,17407,Canada,Short Track Speed Skating,1998,4,Winter
ric Le Chanony,134041,France,Bobsleigh,1998,1,Winter
rka Zhrobsk-Strachov,267267,Czech Republic,Alpine Skiing,2010,1,Winter
"sa Annelie Charlotte ""Lotta"" Almblad (-Lindefors)",5233,Sweden,Ice Hockey,2002,1,Winter
ystein Pettersen,187461,Norway,Cross Country Skiing,2010,1,Winter
